timestamp,endpoint,status_code,response_time_ms,concurrent_users
2025-10-01 13:52:57,/getProducts,200,338.87,446
2025-10-01 13:53:36,/getOrder,200,283.8,450
2025-10-01 13:54:00,/getOrder,200,308.26,28
2025-10-01 13:55:05,/getOrder,200,239.21,63
2025-10-01 13:55:34,/cancelOrder,200,308.3,334
2025-10-01 13:55:34,/getProducts,200,260.11,153
2025-10-01 13:55:39,/getOrder,400,338.46,409
2025-10-01 13:55:42,/getOrder,200,265.4,251
2025-10-01 13:56:00,/cancelOrder,200,338.65,352
2025-10-01 13:56:06,/logout,200,79.71,71
2025-10-01 13:56:20,/addToCart,200,280.49,371
2025-10-01 13:56:30,/getProducts,200,294.54,36
2025-10-01 13:56:33,/createOrder,200,292.77,206
2025-10-01 13:56:51,/getProducts,400,248.94,9
2025-10-01 13:56:57,/cancelOrder,200,291.67,111
2025-10-01 13:57:28,/logout,500,124.46,449
2025-10-01 13:58:03,/getOrder,200,273.65,217
2025-10-01 13:58:16,/createOrder,200,332.98,156
2025-10-01 13:58:20,/cancelOrder,200,343.14,173
2025-10-01 13:58:30,/getOrder,200,282.25,246
2025-10-01 13:59:04,/createOrder,200,245.04,158
2025-10-01 14:00:45,/updateProfile,200,241.42,287
2025-10-01 14:00:45,/checkout,200,336.13,48
2025-10-01 14:01:12,/login,200,246.17,250
2025-10-01 14:01:15,/cancelOrder,200,316.7,106
2025-10-01 14:01:18,/checkout,200,391.24,475
2025-10-01 14:01:20,/createOrder,200,356.94,344
2025-10-01 14:01:52,/updateProfile,200,206.38,228
2025-10-01 14:02:20,/getOrder,400,300.68,180
2025-10-01 14:02:22,/getProducts,200,253.8,17
2025-10-01 14:02:27,/getUser,500,172.46,225
2025-10-01 14:02:55,/login,400,241.69,184
2025-10-01 14:03:14,/cancelOrder,200,334.16,249
2025-10-01 14:03:20,/login,200,250.1,74
2025-10-01 14:03:54,/createOrder,200,374.5,430
2025-10-01 14:03:55,/getProducts,500,299.83,22
2025-10-01 14:04:12,/logout,400,103.12,171
2025-10-01 14:04:40,/getOrder,400,354.61,249
2025-10-01 14:05:00,/getProducts,200,265.98,196
2025-10-01 14:05:44,/getProducts,200,315.42,235
2025-10-01 14:05:50,/getOrder,200,292.47,356
2025-10-01 14:06:00,/login,400,205.2,82
2025-10-01 14:07:10,/getProducts,200,280.01,258
2025-10-01 14:08:28,/cancelOrder,200,313.47,336
2025-10-01 14:09:04,/logout,500,107.21,237
2025-10-01 14:10:00,/login,200,204.31,21
2025-10-01 14:10:12,/login,200,228.27,388
2025-10-01 14:10:16,/getProducts,200,318.09,466
2025-10-01 14:11:12,/getProducts,500,300.5,255
2025-10-01 14:11:13,/logout,200,164.24,380
2025-10-01 14:11:29,/getUser,200,225.4,424
2025-10-01 14:12:00,/addToCart,400,255.07,300
2025-10-01 14:12:54,/checkout,200,317.45,223
2025-10-01 14:13:03,/cancelOrder,200,334.25,318
2025-10-01 14:13:07,/updateProfile,200,277.38,208
2025-10-01 14:14:06,/getProducts,200,298.67,335
2025-10-01 14:14:56,/addToCart,400,265.47,470
2025-10-01 14:15:00,/getOrder,200,293.75,241
2025-10-01 14:15:10,/getUser,200,148.63,188
2025-10-01 14:15:12,/getUser,200,185.3,206
2025-10-01 14:16:54,/getUser,400,172.6,73
2025-10-01 14:17:30,/addToCart,200,279.88,426
2025-10-01 14:18:16,/logout,200,120.28,294
2025-10-01 14:18:48,/updateProfile,200,265.26,253
2025-10-01 14:20:24,/updateProfile,200,227.02,213
2025-10-01 14:20:24,/logout,200,119.87,408
2025-10-01 14:21:00,/addToCart,200,249.55,357
2025-10-01 14:21:20,/checkout,400,324.36,4
2025-10-01 14:21:54,/getUser,200,181.89,359
2025-10-01 14:22:20,/createOrder,200,381.64,396
2025-10-01 14:22:52,/checkout,200,320.53,263
2025-10-01 14:24:16,/createOrder,200,292.0,425
2025-10-01 14:24:43,/getUser,200,234.12,259
2025-10-01 14:24:48,/checkout,200,371.79,41
2025-10-01 14:25:00,/login,200,276.74,444
2025-10-01 14:25:08,/login,200,223.15,411
2025-10-01 14:25:42,/getUser,200,170.75,269
2025-10-01 14:26:08,/updateProfile,200,266.19,137
2025-10-01 14:26:51,/getUser,200,205.64,96
2025-10-01 14:27:04,/updateProfile,200,234.31,431
2025-10-01 14:27:29,/cancelOrder,200,301.2,312
2025-10-01 14:27:32,/logout,500,107.2,149
2025-10-01 14:28:42,/login,200,252.13,404
2025-10-01 14:29:12,/getProducts,200,293.66,180
2025-10-01 14:30:33,/createOrder,200,327.01,337
2025-10-01 14:30:36,/cancelOrder,200,298.77,339
2025-10-01 14:30:56,/getOrder,200,261.0,213
2025-10-01 14:31:20,/getUser,200,233.26,399
2025-10-01 14:31:37,/login,200,249.71,412
2025-10-01 14:31:45,/addToCart,200,266.02,390
2025-10-01 14:31:48,/getOrder,200,253.33,300
2025-10-01 14:32:15,/getProducts,200,267.78,36
2025-10-01 14:32:44,/createOrder,200,330.55,464
2025-10-01 14:33:01,/getOrder,500,318.2,449
2025-10-01 14:33:14,/getOrder,200,249.62,38
2025-10-01 14:33:20,/getProducts,500,258.42,195
2025-10-01 14:33:27,/updateProfile,200,193.22,165
2025-10-01 14:33:36,/createOrder,400,369.63,367
2025-10-01 14:33:54,/checkout,200,363.47,324
2025-10-01 14:33:57,/login,200,235.17,474
2025-10-01 14:34:15,/createOrder,200,291.68,194
2025-10-01 14:34:30,/getOrder,200,184.77,97
2025-10-01 14:35:18,/getUser,400,225.55,240
2025-10-01 14:35:36,/getProducts,200,273.09,285
2025-10-01 14:36:00,/getOrder,200,295.04,375
2025-10-01 14:36:31,/getUser,200,259.76,406
2025-10-01 14:36:36,/login,200,191.39,57
2025-10-01 14:36:38,/login,200,176.03,170
2025-10-01 14:36:40,/getUser,200,146.14,220
2025-10-01 14:36:48,/login,200,225.88,115
2025-10-01 14:37:29,/updateProfile,200,223.92,308
2025-10-01 14:38:09,/getOrder,200,294.89,245
2025-10-01 14:38:10,/updateProfile,200,273.71,449
2025-10-01 14:38:24,/getOrder,500,267.72,391
2025-10-01 14:38:51,/getOrder,200,248.56,427
2025-10-01 14:38:54,/login,200,205.29,29
2025-10-01 14:38:56,/cancelOrder,200,285.75,332
2025-10-01 14:39:23,/getUser,200,242.57,353
2025-10-01 14:41:54,/updateProfile,200,166.66,77
2025-10-01 14:42:00,/checkout,200,371.74,302
2025-10-01 14:42:00,/getProducts,200,270.42,358
2025-10-01 14:42:15,/createOrder,400,299.36,255
2025-10-01 14:42:34,/createOrder,200,339.39,327
2025-10-01 14:42:35,/login,200,245.85,189
2025-10-01 14:42:45,/logout,200,167.91,381
2025-10-01 14:42:54,/getOrder,200,250.1,304
2025-10-01 14:42:56,/getProducts,200,279.67,214
2025-10-01 14:44:00,/createOrder,200,331.71,437
2025-10-01 14:44:02,/logout,200,136.51,262
2025-10-01 14:44:12,/checkout,200,364.1,322
2025-10-01 14:44:51,/getOrder,200,278.24,379
2025-10-01 14:45:10,/getProducts,200,268.23,386
2025-10-01 14:45:44,/getOrder,200,246.29,117
2025-10-01 14:46:00,/addToCart,200,208.33,439
2025-10-01 14:46:05,/checkout,200,397.02,46
2025-10-01 14:46:16,/addToCart,200,246.22,179
2025-10-01 14:46:24,/getOrder,200,328.51,447
2025-10-01 14:46:36,/checkout,200,333.86,107
2025-10-01 14:46:48,/getProducts,200,257.29,273
2025-10-01 14:48:04,/getUser,200,272.53,276
2025-10-01 14:48:09,/checkout,200,315.82,355
2025-10-01 14:48:15,/cancelOrder,400,287.51,375
2025-10-01 14:48:25,/createOrder,200,286.0,413
2025-10-01 14:48:45,/getOrder,200,267.85,69
2025-10-01 14:48:56,/getProducts,200,257.02,169
2025-10-01 14:49:57,/login,400,266.59,316
2025-10-01 14:50:06,/cancelOrder,200,372.55,476
2025-10-01 14:50:36,/cancelOrder,200,344.05,449
2025-10-01 14:51:10,/updateProfile,200,188.25,58
2025-10-01 14:51:16,/addToCart,200,289.93,339
2025-10-01 14:51:20,/createOrder,200,324.34,212
2025-10-01 14:51:44,/checkout,400,360.34,203
2025-10-01 14:51:45,/addToCart,500,272.79,472
2025-10-01 14:52:24,/checkout,200,369.22,99
2025-10-01 14:52:30,/login,500,206.63,187
2025-10-01 14:52:48,/updateProfile,500,204.88,177
2025-10-01 14:52:58,/getOrder,200,258.63,213
2025-10-01 14:53:42,/checkout,200,372.16,209
2025-10-01 14:54:36,/getOrder,500,250.46,177
2025-10-01 14:55:12,/createOrder,200,297.08,180
2025-10-01 14:55:18,/getOrder,400,277.25,92
2025-10-01 14:55:28,/getProducts,200,308.06,274
2025-10-01 14:56:30,/cancelOrder,200,310.41,158
2025-10-01 14:56:35,/checkout,500,351.61,203
2025-10-01 14:56:48,/getOrder,200,279.62,172
2025-10-01 14:57:12,/login,200,195.31,414
2025-10-01 14:57:38,/getOrder,200,235.55,145
2025-10-01 14:58:20,/login,200,284.44,205
2025-10-01 14:59:26,/updateProfile,200,231.6,275
2025-10-01 15:00:09,/getUser,200,212.64,195
2025-10-01 15:00:27,/getOrder,200,264.99,197
2025-10-01 15:00:36,/login,200,201.67,136
2025-10-01 15:00:56,/checkout,500,393.31,458
2025-10-01 15:01:20,/updateProfile,500,285.51,140
2025-10-01 15:01:40,/createOrder,200,340.44,348
2025-10-01 15:01:50,/getOrder,200,251.24,276
2025-10-01 15:03:00,/createOrder,200,325.15,67
2025-10-01 15:03:00,/logout,200,129.67,34
2025-10-01 15:03:56,/cancelOrder,200,272.32,146
2025-10-01 15:04:10,/createOrder,200,310.64,188
2025-10-01 15:04:36,/getOrder,200,214.97,25
2025-10-01 15:05:00,/getProducts,200,300.7,214
2025-10-01 15:05:15,/createOrder,200,325.16,167
2025-10-01 15:05:40,/createOrder,200,331.26,105
2025-10-01 15:05:48,/getUser,200,200.6,328
2025-10-01 15:06:18,/checkout,200,316.98,134
2025-10-01 15:07:00,/getProducts,200,242.67,148
2025-10-01 15:07:08,/getOrder,200,287.43,172
2025-10-01 15:08:10,/logout,200,95.24,461
2025-10-01 15:08:33,/cancelOrder,200,304.51,236
2025-10-01 15:08:48,/createOrder,200,298.42,69
2025-10-01 15:10:00,/getUser,200,207.47,93
2025-10-01 15:10:12,/addToCart,200,266.39,300
2025-10-01 15:10:48,/createOrder,200,291.53,52
2025-10-01 15:11:24,/getUser,400,223.18,297
2025-10-01 15:11:33,/getOrder,200,303.11,201
2025-10-01 15:12:03,/getProducts,200,241.65,173
2025-10-01 15:13:09,/updateProfile,200,243.66,111
2025-10-01 15:13:45,/logout,200,111.03,207
2025-10-01 15:14:13,/createOrder,200,348.13,238
2025-10-01 15:14:20,/getUser,200,223.81,465
2025-10-01 15:14:33,/cancelOrder,400,262.13,164
2025-10-01 15:15:00,/getUser,400,200.44,292
2025-10-01 15:15:15,/getOrder,400,344.06,209
2025-10-01 15:16:18,/createOrder,400,296.43,76
2025-10-01 15:16:30,/cancelOrder,200,257.87,193
2025-10-01 15:16:56,/getUser,200,135.88,403
2025-10-01 15:17:05,/logout,200,105.27,331
2025-10-01 15:17:51,/cancelOrder,200,317.56,493
2025-10-01 15:18:19,/createOrder,200,338.18,369
2025-10-01 15:18:39,/updateProfile,500,221.25,279
2025-10-01 15:18:45,/updateProfile,200,206.07,340
2025-10-01 15:18:48,/checkout,200,413.54,202
2025-10-01 15:19:14,/logout,200,102.48,36
2025-10-01 15:19:30,/getUser,200,226.3,177
2025-10-01 15:19:30,/updateProfile,200,211.81,39
2025-10-01 15:19:58,/getOrder,200,234.23,72
2025-10-01 15:19:58,/createOrder,200,316.89,253
2025-10-01 15:20:00,/checkout,200,387.28,191
2025-10-01 15:20:16,/updateProfile,200,290.23,487
2025-10-01 15:20:24,/getOrder,400,256.18,129
2025-10-01 15:20:30,/getUser,200,203.73,379
2025-10-01 15:20:30,/cancelOrder,200,308.57,447
2025-10-01 15:20:36,/getOrder,200,237.81,272
2025-10-01 15:21:40,/login,200,269.93,480
2025-10-01 15:23:06,/getOrder,200,293.65,265
2025-10-01 15:24:20,/updateProfile,200,295.15,94
2025-10-01 15:24:35,/updateProfile,200,232.48,306
2025-10-01 15:24:35,/logout,200,130.73,421
2025-10-01 15:25:36,/getUser,200,204.75,134
2025-10-01 15:25:39,/createOrder,200,310.32,34
2025-10-01 15:25:50,/getUser,200,225.52,171
2025-10-01 15:25:57,/getProducts,200,308.12,410
2025-10-01 15:26:00,/createOrder,200,306.33,189
2025-10-01 15:26:06,/cancelOrder,200,315.82,293
2025-10-01 15:26:12,/getUser,200,185.6,72
2025-10-01 15:26:20,/updateProfile,200,272.49,97
2025-10-01 15:26:31,/login,200,238.31,211
2025-10-01 15:26:32,/login,400,251.78,331
2025-10-01 15:27:06,/getOrder,200,295.03,128
2025-10-01 15:27:12,/login,200,185.42,244
2025-10-01 15:27:28,/logout,500,162.88,311
2025-10-01 15:28:30,/checkout,200,399.32,308
2025-10-01 15:28:54,/logout,200,199.1,488
2025-10-01 15:28:56,/createOrder,400,323.93,144
2025-10-01 15:29:15,/login,200,239.11,392
2025-10-01 15:29:42,/logout,200,212.18,402
2025-10-01 15:29:50,/getProducts,200,237.86,456
2025-10-01 15:29:52,/login,200,213.81,241
2025-10-01 15:30:04,/getUser,200,259.91,230
2025-10-01 15:30:12,/getProducts,200,298.21,142
2025-10-01 15:30:56,/cancelOrder,200,280.96,275
2025-10-01 15:31:00,/createOrder,200,304.02,75
2025-10-01 15:31:30,/getOrder,200,245.21,221
2025-10-01 15:32:00,/updateProfile,200,311.39,24
2025-10-01 15:32:30,/checkout,200,373.2,24
2025-10-01 15:32:44,/createOrder,200,326.72,313
2025-10-01 15:33:37,/getUser,200,234.29,230
2025-10-01 15:33:48,/getUser,200,188.28,147
2025-10-01 15:34:40,/cancelOrder,200,282.27,145
2025-10-01 15:35:08,/checkout,200,406.78,430
2025-10-01 15:35:30,/getProducts,200,281.17,358
2025-10-01 15:36:00,/getOrder,200,260.01,134
2025-10-01 15:36:27,/getProducts,200,259.86,244
2025-10-01 15:36:41,/getProducts,200,326.05,81
2025-10-01 15:37:13,/checkout,200,377.99,405
2025-10-01 15:39:12,/cancelOrder,200,279.44,32
2025-10-01 15:39:15,/getUser,200,202.24,362
2025-10-01 15:39:36,/getProducts,200,218.09,41
2025-10-01 15:40:16,/checkout,200,315.35,212
2025-10-01 15:40:20,/createOrder,200,296.25,342
2025-10-01 15:41:00,/cancelOrder,200,311.11,186
2025-10-01 15:41:03,/logout,200,114.65,92
2025-10-01 15:41:08,/getProducts,200,332.59,446
2025-10-01 15:41:37,/createOrder,400,297.08,94
2025-10-01 15:41:44,/getProducts,200,286.19,80
2025-10-01 15:42:00,/getProducts,200,255.79,85
2025-10-01 15:42:16,/getProducts,200,339.14,409
2025-10-01 15:43:00,/getUser,200,232.19,498
2025-10-01 15:43:12,/updateProfile,200,223.25,217
2025-10-01 15:43:15,/cancelOrder,500,311.01,75
2025-10-01 15:43:36,/createOrder,200,298.04,227
2025-10-01 15:43:57,/getProducts,200,292.96,159
2025-10-01 15:44:30,/cancelOrder,500,295.62,282
2025-10-01 15:44:48,/updateProfile,400,186.02,47
2025-10-01 15:45:06,/getUser,200,181.56,204
2025-10-01 15:45:30,/updateProfile,500,252.82,320
2025-10-01 15:46:20,/addToCart,200,237.6,205
2025-10-01 15:46:24,/getOrder,200,291.68,112
2025-10-01 15:46:24,/updateProfile,200,211.79,105
2025-10-01 15:48:12,/login,200,184.86,78
2025-10-01 15:48:24,/getUser,200,191.57,336
2025-10-01 15:49:12,/cancelOrder,200,252.22,161
2025-10-01 15:50:00,/checkout,500,355.5,380
2025-10-01 15:50:15,/getProducts,200,253.72,81
2025-10-01 15:51:39,/login,400,228.99,131
2025-10-01 15:51:54,/createOrder,400,354.46,393
2025-10-01 15:52:24,/addToCart,200,289.94,55
2025-10-01 15:52:24,/updateProfile,200,222.15,324
2025-10-01 15:52:36,/getProducts,200,247.28,86
2025-10-01 15:52:48,/checkout,200,377.39,254
2025-10-01 15:52:56,/getOrder,200,281.1,173
2025-10-01 15:53:20,/getOrder,200,240.28,145
2025-10-01 15:53:48,/getOrder,400,313.82,204
2025-10-01 15:53:48,/login,200,224.53,481
2025-10-01 15:54:10,/cancelOrder,200,335.13,342
2025-10-01 15:54:26,/getOrder,200,331.04,99
2025-10-01 15:56:02,/addToCart,200,264.97,352
2025-10-01 15:57:36,/login,200,239.14,244
2025-10-01 15:58:12,/logout,200,124.94,97
2025-10-01 15:58:32,/login,200,268.85,479
2025-10-01 15:58:50,/cancelOrder,500,290.3,134
2025-10-01 15:59:18,/cancelOrder,200,311.7,148
2025-10-01 16:00:18,/getProducts,200,316.86,190
2025-10-01 16:00:24,/getProducts,200,261.87,43
2025-10-01 16:01:06,/getOrder,200,291.74,359
2025-10-01 16:01:12,/createOrder,200,339.44,366
2025-10-01 16:01:34,/login,200,213.91,83
2025-10-01 16:01:40,/cancelOrder,400,315.56,407
2025-10-01 16:01:57,/addToCart,200,243.82,230
2025-10-01 16:02:16,/getProducts,200,292.2,465
2025-10-01 16:02:26,/getUser,200,187.0,376
2025-10-01 16:03:00,/checkout,200,331.43,218
2025-10-01 16:03:00,/getProducts,200,355.81,331
2025-10-01 16:03:57,/login,200,206.49,361
2025-10-01 16:04:30,/login,500,269.13,245
2025-10-01 16:04:36,/updateProfile,200,286.5,421
2025-10-01 16:04:40,/checkout,200,359.4,191
2025-10-01 16:05:06,/getUser,200,212.74,249
2025-10-01 16:05:48,/checkout,200,425.89,298
2025-10-01 16:06:20,/getOrder,200,314.21,302
2025-10-01 16:07:12,/checkout,200,359.51,172
2025-10-01 16:07:25,/createOrder,200,317.15,202
2025-10-01 16:07:30,/getOrder,200,229.06,169
2025-10-01 16:08:06,/checkout,200,365.25,253
2025-10-01 16:08:12,/updateProfile,200,242.11,161
2025-10-01 16:08:34,/cancelOrder,400,347.64,431
2025-10-01 16:08:34,/getProducts,200,301.37,394
2025-10-01 16:09:30,/checkout,400,341.33,389
2025-10-01 16:10:00,/getProducts,200,256.27,382
2025-10-01 16:10:10,/createOrder,400,305.5,409
2025-10-01 16:10:12,/getProducts,200,227.89,262
2025-10-01 16:10:30,/checkout,200,339.29,448
2025-10-01 16:10:42,/cancelOrder,500,293.74,495
2025-10-01 16:10:45,/cancelOrder,200,344.81,255
2025-10-01 16:11:15,/getUser,200,182.19,202
2025-10-01 16:11:15,/createOrder,400,309.88,119
2025-10-01 16:12:18,/cancelOrder,200,339.47,291
2025-10-01 16:12:29,/cancelOrder,500,322.07,441
2025-10-01 16:12:54,/createOrder,400,380.72,484
2025-10-01 16:14:00,/getProducts,200,314.85,385
2025-10-01 16:14:15,/getProducts,200,295.8,156
2025-10-01 16:14:24,/updateProfile,200,200.03,286
2025-10-01 16:15:00,/login,500,246.13,395
2025-10-01 16:15:10,/checkout,200,361.23,137
2025-10-01 16:15:25,/login,400,241.54,430
2025-10-01 16:15:48,/checkout,200,357.62,420
2025-10-01 16:15:48,/cancelOrder,200,348.54,370
2025-10-01 16:16:18,/getProducts,200,214.87,242
2025-10-01 16:16:26,/login,200,300.58,416
2025-10-01 16:16:32,/cancelOrder,200,299.87,298
2025-10-01 16:17:12,/getUser,200,167.27,368
2025-10-01 16:18:48,/getUser,200,232.87,392
2025-10-01 16:19:12,/getOrder,200,273.38,239
2025-10-01 16:19:36,/updateProfile,200,281.49,30
2025-10-01 16:20:16,/getUser,200,238.39,388
2025-10-01 16:20:54,/getOrder,200,254.09,139
2025-10-01 16:22:30,/getOrder,200,247.98,148
2025-10-01 16:22:56,/getProducts,200,193.61,182
2025-10-01 16:23:38,/getUser,200,203.75,53
2025-10-01 16:23:40,/getUser,200,156.98,254
2025-10-01 16:23:42,/getOrder,200,230.13,470
2025-10-01 16:23:53,/login,500,212.67,192
2025-10-01 16:24:48,/getOrder,200,274.53,243
2025-10-01 16:24:56,/checkout,200,389.01,497
2025-10-01 16:25:36,/getOrder,200,298.06,443
2025-10-01 16:25:48,/checkout,200,375.5,287
2025-10-01 16:25:52,/cancelOrder,200,295.7,476
2025-10-01 16:25:52,/updateProfile,200,248.19,315
2025-10-01 16:26:15,/login,200,242.35,203
2025-10-01 16:26:25,/addToCart,200,240.97,326
2025-10-01 16:26:44,/addToCart,200,235.64,353
2025-10-01 16:27:20,/updateProfile,500,297.97,471
2025-10-01 16:27:26,/getOrder,200,260.03,83
2025-10-01 16:28:10,/getUser,200,205.81,88
2025-10-01 16:28:33,/createOrder,200,301.72,356
2025-10-01 16:28:59,/getOrder,200,321.64,208
2025-10-01 16:29:04,/checkout,200,371.16,295
2025-10-01 16:29:06,/login,200,250.88,152
2025-10-01 16:29:20,/updateProfile,500,246.85,212
2025-10-01 16:29:27,/getUser,200,202.15,18
2025-10-01 16:29:48,/getProducts,200,273.3,342
2025-10-01 16:31:18,/cancelOrder,200,268.43,71
2025-10-01 16:31:36,/logout,200,134.71,176
2025-10-01 16:31:50,/cancelOrder,200,293.39,477
2025-10-01 16:31:57,/getProducts,200,253.52,258
2025-10-01 16:33:23,/getProducts,200,360.07,355
2025-10-01 16:33:45,/getOrder,200,288.32,200
2025-10-01 16:34:00,/getProducts,200,234.36,20
2025-10-01 16:34:21,/getProducts,200,271.4,226
2025-10-01 16:34:24,/checkout,200,404.97,311
2025-10-01 16:34:30,/getProducts,200,267.83,169
2025-10-01 16:35:06,/login,200,210.14,330
2025-10-01 16:35:24,/checkout,200,425.36,292
2025-10-01 16:35:27,/getOrder,400,330.46,410
2025-10-01 16:36:13,/addToCart,200,233.35,275
2025-10-01 16:36:16,/cancelOrder,200,313.33,319
2025-10-01 16:36:20,/getOrder,200,323.95,439
2025-10-01 16:36:42,/logout,200,161.45,364
2025-10-01 16:37:48,/checkout,200,361.93,373
2025-10-01 16:38:00,/getOrder,200,243.52,96
2025-10-01 16:38:12,/updateProfile,200,223.22,333
2025-10-01 16:38:26,/getProducts,200,305.78,307
2025-10-01 16:39:00,/login,200,208.56,97
2025-10-01 16:39:20,/login,200,238.48,460
2025-10-01 16:39:22,/login,200,206.25,421
2025-10-01 16:39:32,/cancelOrder,200,328.84,178
2025-10-01 16:39:43,/updateProfile,200,249.78,108
2025-10-01 16:40:05,/cancelOrder,500,281.59,415
2025-10-01 16:40:24,/addToCart,200,234.0,156
2025-10-01 16:40:25,/login,200,242.93,307
2025-10-01 16:41:15,/addToCart,200,315.58,324
2025-10-01 16:41:15,/cancelOrder,200,281.6,264
2025-10-01 16:41:45,/createOrder,200,376.72,430
2025-10-01 16:41:54,/cancelOrder,200,321.9,463
2025-10-01 16:42:45,/cancelOrder,200,292.67,429
2025-10-01 16:43:03,/updateProfile,200,291.12,305
2025-10-01 16:44:06,/getUser,200,229.03,93
2025-10-01 16:44:18,/login,400,237.43,254
2025-10-01 16:44:42,/getProducts,200,289.43,110
2025-10-01 16:45:18,/createOrder,200,370.17,282
2025-10-01 16:45:26,/createOrder,400,311.85,313
2025-10-01 16:45:47,/updateProfile,200,224.5,263
2025-10-01 16:46:24,/login,200,186.96,299
2025-10-01 16:46:56,/getProducts,200,294.45,202
2025-10-01 16:47:04,/getOrder,200,232.05,336
2025-10-01 16:47:36,/getOrder,200,287.64,38
2025-10-01 16:47:55,/getOrder,200,252.46,30
2025-10-01 16:48:00,/updateProfile,200,251.63,102
2025-10-01 16:48:09,/login,200,236.0,146
2025-10-01 16:48:14,/updateProfile,200,207.31,206
2025-10-01 16:48:18,/getProducts,400,242.19,334
2025-10-01 16:48:40,/checkout,500,374.09,112
2025-10-01 16:48:42,/cancelOrder,200,324.74,425
2025-10-01 16:49:48,/updateProfile,200,190.98,41
2025-10-01 16:50:20,/getOrder,200,253.93,199
2025-10-01 16:50:45,/cancelOrder,200,371.68,265
2025-10-01 16:51:00,/checkout,200,379.14,187
2025-10-01 16:51:00,/logout,200,102.75,117
2025-10-01 16:51:44,/login,400,253.73,428
2025-10-01 16:52:05,/addToCart,200,328.59,454
2025-10-01 16:52:12,/updateProfile,400,215.47,152
2025-10-01 16:52:26,/getOrder,200,276.98,27
2025-10-01 16:52:30,/updateProfile,400,267.73,382
2025-10-01 16:54:24,/updateProfile,200,251.66,489
2025-10-01 16:54:24,/cancelOrder,200,325.1,263
2025-10-01 16:54:41,/getOrder,200,270.96,247
2025-10-01 16:54:48,/login,200,230.07,193
2025-10-01 16:55:12,/cancelOrder,200,343.88,260
2025-10-01 16:56:00,/cancelOrder,400,338.79,148
2025-10-01 16:56:35,/getUser,200,162.52,294
2025-10-01 16:57:19,/login,200,229.63,178
2025-10-01 16:57:34,/logout,200,137.39,1
2025-10-01 17:00:15,/login,200,198.18,107
2025-10-01 17:00:48,/updateProfile,200,269.11,408
2025-10-01 17:01:00,/updateProfile,200,262.45,387
2025-10-01 17:01:42,/getProducts,200,255.83,367
2025-10-01 17:02:00,/login,200,192.01,403
2025-10-01 17:03:24,/logout,200,141.88,42
2025-10-01 17:04:48,/createOrder,200,284.11,25
2025-10-01 17:04:48,/cancelOrder,200,280.86,277
2025-10-01 17:05:25,/updateProfile,400,271.55,140
2025-10-01 17:05:34,/createOrder,200,259.54,31
2025-10-01 17:05:44,/getOrder,200,289.18,342
2025-10-01 17:06:00,/updateProfile,200,234.84,444
2025-10-01 17:06:34,/logout,200,112.17,142
2025-10-01 17:06:40,/createOrder,200,311.61,198
2025-10-01 17:07:15,/getUser,200,145.51,54
2025-10-01 17:08:40,/login,200,271.22,367
2025-10-01 17:09:03,/getUser,200,202.73,143
2025-10-01 17:09:12,/getOrder,200,240.8,31
2025-10-01 17:10:10,/getUser,200,232.35,478
2025-10-01 17:10:15,/getOrder,200,303.79,150
2025-10-01 17:10:48,/cancelOrder,400,294.84,361
2025-10-01 17:11:20,/getUser,200,217.98,292
2025-10-01 17:11:20,/getOrder,500,279.26,388
2025-10-01 17:11:26,/createOrder,200,336.15,273
2025-10-01 17:11:26,/logout,200,175.03,311
2025-10-01 17:11:28,/checkout,200,330.98,160
2025-10-01 17:11:33,/getOrder,200,257.73,274
2025-10-01 17:11:59,/login,200,208.07,202
2025-10-01 17:12:36,/checkout,200,347.85,25
2025-10-01 17:13:20,/updateProfile,200,224.05,45
2025-10-01 17:14:06,/getProducts,200,275.09,325
2025-10-01 17:14:08,/getProducts,200,239.95,10
2025-10-01 17:14:44,/getOrder,200,234.52,112
2025-10-01 17:15:12,/cancelOrder,200,348.13,78
2025-10-01 17:15:28,/cancelOrder,400,261.35,244
2025-10-01 17:16:56,/updateProfile,200,252.54,213
2025-10-01 17:17:10,/cancelOrder,200,332.43,357
2025-10-01 17:17:45,/getProducts,400,273.21,496
2025-10-01 17:17:51,/getProducts,400,292.14,440
2025-10-01 17:17:52,/login,200,207.42,128
2025-10-01 17:18:06,/getProducts,200,208.38,36
2025-10-01 17:18:13,/checkout,200,426.62,396
2025-10-01 17:18:20,/createOrder,200,334.29,374
2025-10-01 17:19:05,/addToCart,200,212.94,202
2025-10-01 17:20:16,/createOrder,200,340.05,451
2025-10-01 17:22:04,/logout,200,149.53,353
2025-10-01 17:22:09,/getUser,400,221.81,393
2025-10-01 17:22:28,/logout,200,94.16,222
2025-10-01 17:22:59,/cancelOrder,200,269.17,60
2025-10-01 17:23:44,/getOrder,200,281.31,490
2025-10-01 17:24:10,/logout,200,119.38,338
2025-10-01 17:24:29,/cancelOrder,400,295.24,289
2025-10-01 17:24:45,/getProducts,200,345.86,16
2025-10-01 17:25:15,/login,200,235.84,306
2025-10-01 17:25:57,/updateProfile,200,243.51,29
2025-10-01 17:26:15,/getProducts,200,285.23,228
2025-10-01 17:27:12,/addToCart,200,215.34,114
2025-10-01 17:27:39,/checkout,200,376.64,484
2025-10-01 17:28:12,/cancelOrder,200,324.76,195
2025-10-01 17:29:04,/getOrder,200,270.18,207
